Date,Campaign Type,Purchases,Revenue,Cost,CPA,Add to cart,Cost per ATC,AOV
18 Aug 2025,Brand,2.913062,5403.5318050000005,83.808796,28.770000775815962,35.602931,2.353985855827432,1854.9319599102253
18 Aug 2025,Other,0,0,0,null,8,0,null
17 Aug 2025,Performance Max,0.252674,459.144032,53.152037,210.3581571511117,5.66336,9.385247803424116,1817.1399985752391
17 Aug 2025,Generic,1.836227,2579.046784,459.3255689999999,250.14639747700033,33.318045999999995,13.786089646433647,1404.5359228461405
17 Aug 2025,Demand Gen,0,0,33.524715,null,1,33.524715,null
17 Aug 2025,Brand,3.126892,5795.505075,117.780986,37.667110344712896,32.018594,3.678518363423453,1853.4394776026804
17 Aug 2025,Other,0,0,0,null,6,0,null
16 Aug 2025,Generic,1.65628,1141.856308,419.097517,253.03542698094523,37.352375,11.220103594483616,689.4101890984616
16 Aug 2025,Performance Max,0,0,46.084781,null,11.565161,3.9847937266070055,null
16 Aug 2025,Brand,5.906474,9625.356305000001,112.337375,19.019363329119876,41.102320000000006,2.733115186685325,1629.6281512455655
16 Aug 2025,Demand Gen,0,0,34.7227,null,4.980144,6.972228112279485,null
16 Aug 2025,Other,0,0,0,null,4,0,null
15 Aug 2025,Generic,0.039602,32.64274,425.83659099999994,10752.906191606484,22.75479,18.714151657738874,824.2699863643252
15 Aug 2025,Performance Max,0.956347,3194.47632,57.837663,60.47769585725683,2.578544,22.430357209339846,3340.289999341244
15 Aug 2025,Demand Gen,0,0,35.140842,null,1,35.140842,null
15 Aug 2025,Brand,1.453028,5065.008192,84.044648,57.841038163063615,34.666666,2.424364892776248,3485.8297238594164
15 Aug 2025,Other,0,0,0,null,3,0,null
14 Aug 2025,Generic,0,0,449.26500400000003,null,13.660594,32.887662425221045,null
14 Aug 2025,Performance Max,0,0,44.242844,null,11.589873,3.8173709064801655,null
14 Aug 2025,Demand Gen,0,0,35.043043,null,0,null,null
14 Aug 2025,Brand,3.347066,7525.008412,89.060182,26.608433176997405,21.749533000000003,4.0948089322193715,2248.240223527113
14 Aug 2025,Other,0.501165,947.923525,0,0,3,0,1891.4399948120881
13 Aug 2025,Generic,0.050253,184.470546,447.40898300000003,8903.12982309514,27,16.570703074074075,3670.8364873738883
13 Aug 2025,Performance Max,0,0,46.28293,null,6,7.713821666666667,null
13 Aug 2025,Demand Gen,0,0,34.959219,null,1,34.959219,null
13 Aug 2025,Brand,3.084569,6031.267669,104.955314,34.02592517787736,32,3.2798535625,1955.3032105944135
13 Aug 2025,Other,0,0,0,null,2,0,null
12 Aug 2025,Generic,0.179684,375.101131,458.96723299999996,2554.3021804946457,34,13.49903626470588,2087.559999777387
12 Aug 2025,Performance Max,0,0,52.467498,null,13.25,3.9598111698113208,null
12 Aug 2025,Demand Gen,0,0,33.898496,null,2,16.949248,null
12 Aug 2025,Brand,3.922082,6668.299465,95.36460100000001,24.31479020581416,20.75,4.595884385542169,1700.1937912057933
12 Aug 2025,Other,0,0,0,null,5,0,null
11 Aug 2025,Generic,1.498176,5596.408865,436.131815,291.10853130740315,21.845696999999998,19.964197754825587,3735.4815889454912
11 Aug 2025,Performance Max,0.503216,909.282729,52.881815,105.08770587580682,18.544949,2.8515481493100903,1806.9431993418334
11 Aug 2025,Demand Gen,0,0,33.886257,null,2,16.9431285,null
11 Aug 2025,Brand,3.01518,6184.300704,102.286012,33.92368349484939,38.609354,2.6492546857945354,2051.0552285435697
11 Aug 2025,Other,0,0,0,null,2,0,null
10 Aug 2025,Generic,0,0,493.784511,null,25.441157999999998,19.40888504367608,null
10 Aug 2025,Performance Max,0,0,50.608629,null,10.067026,5.027167805069739,null
10 Aug 2025,Demand Gen,0,0,37.592803,null,0.297993,126.15330897034495,null
10 Aug 2025,Brand,5.272404,11652.401988,123.751434,23.471538599849328,33.193823,3.728146468696902,2210.0738084562563
10 Aug 2025,Other,0,0,0,null,3,0,null
9 Aug 2025,Generic,0,0,467.457057,null,30.729446,15.212023575042648,null
9 Aug 2025,Performance Max,1,1186.42,49.851088,49.851088,6.214214,8.022106737875458,1186.42
9 Aug 2025,Demand Gen,0,0,35.913936,null,2.219073,16.184206648451855,null
9 Aug 2025,Brand,1.188112,925.582026,104.028016,87.55741546251531,42.837267,2.428446614019517,779.0360050230954
9 Aug 2025,Other,0,0,0,null,3,0,null
8 Aug 2025,Generic,0,0,430.82787200000007,null,12.956415000000002,33.2520895633553,null
8 Aug 2025,Performance Max,1,3520.95,46.884529,46.884529,11.544928,4.061049925993475,3520.95
8 Aug 2025,Demand Gen,0,0,34.780196,null,0.848539,40.98832935198028,null
8 Aug 2025,Brand,4.1223279999999995,6550.472767,98.745634,23.953851804126213,42.650118,2.3152487878228145,1589.0226995522921
8 Aug 2025,Other,0,0,0,null,5,0,null
7 Aug 2025,Generic,0,0,452.338095,null,20.984996,21.555310041517284,null
7 Aug 2025,Performance Max,0.076923,117.244498,51.498238,669.4777634777635,11.865204,4.340274132665566,1524.179998179998
7 Aug 2025,Demand Gen,0,0,36.3297,null,1.239608,29.30741008447832,null
7 Aug 2025,Brand,3.866363,5737.067272,95.27773100000002,24.642727803881844,40.910192,2.3289485172790196,1483.8408271546152
7 Aug 2025,Other,0.923077,1406.935501,0,0,6,0,1524.1799990683332
6 Aug 2025,Generic,0.000277,0.160044,440.8291719999999,1591441.0541516242,25.663038000000004,17.17759105527568,577.7761732851985
6 Aug 2025,Performance Max,0.124578,90.002862,55.841309,448.24374287594924,7.993103,6.9861865911148655,722.461927467129
6 Aug 2025,Demand Gen,0,0,35.032169,null,1.486494,23.56697638873753,null
6 Aug 2025,Brand,4.90652,5191.744373999999,73.52254500000001,14.984662245338855,52.85736500000001,1.3909612217710814,1058.1317051596648
6 Aug 2025,Other,0.494249,214.123492,0,0,2,0,433.2299954071733
5 Aug 2025,Generic,0.067372,62.495614,450.7546950000001,6690.534569257259,27.798323,16.215175821937176,927.6199905005047
5 Aug 2025,Performance Max,2,424.22,44.787142,22.393571,4,11.1967855,212.11
5 Aug 2025,Demand Gen,0,0,36.346007,null,3,12.115335666666667,null
5 Aug 2025,Brand,0.867938,1166.955217,72.785215,83.85992432639198,27.201677,2.6757620495236374,1344.514489514228
5 Aug 2025,Other,0.033688,31.249662,0,0,2,0,927.6199833768701
4 Aug 2025,Generic,0.000016,0.04015,416.1479640000001,26009247.750000007,28.010928999999997,14.85662842528358,2509.375
4 Aug 2025,Performance Max,0,0,55.454662,null,6.139,9.03317510995276,null
4 Aug 2025,Demand Gen,0,0,34.8195,null,2,17.40975,null
4 Aug 2025,Brand,1.649475,2607.274495,117.71663400000001,71.36612194789252,46.850071,2.5126244525862087,1580.6693008381455
4 Aug 2025,Other,0.999984,2509.399837,0,0,8,0,2509.4399880398087
3 Aug 2025,Generic,0.125,162.9175,558.9030009999999,4471.224007999999,15.351790999999999,36.40637115239518,1303.34
3 Aug 2025,Performance Max,0,0,50.571942,null,10.665577,4.741603946978208,null
3 Aug 2025,Demand Gen,0,0,35.970204,null,1.639808,21.935619292014678,null
3 Aug 2025,Brand,2.864197,3896.560596,99.29913,34.66909922746236,45.342824,2.1899635099922317,1360.4373567879584
3 Aug 2025,Other,0.9032199999999999,1161.437364,0,0,3,0,1285.885347977237
2 Aug 2025,Generic,0.000154,0.109833,413.229909,2683311.0974025973,31.845491000000003,12.976088482981782,713.2012987012987
2 Aug 2025,Performance Max,0,0,50.2145,null,1.9327969999999999,25.98022451400742,null
2 Aug 2025,Demand Gen,0,0,37.496216,null,1.262692,29.69545700772635,null
2 Aug 2025,Brand,2.000083,5604.860365,103.314115,51.65491382107643,30.95902,3.337124850851222,2802.313886473711
1 Aug 2025,Generic,1,574.23,413.903596,413.903596,26.583074,15.5701931236395,574.23
1 Aug 2025,Performance Max,0,0,49.458363,null,8.640221,5.7242011517992415,null
1 Aug 2025,Demand Gen,0,0,47.301961,null,2.530506,18.692688734980276,null
1 Aug 2025,Brand,3,4877.699999,82.62145799999999,27.540485999999998,37.246199,2.218252069157446,1625.8999996666669
1 Aug 2025,Other,0,0,0,null,0,null,null
31 Jul 2025,Generic,1,885.68,486.209773,486.209773,20.987110999999995,23.167065395518236,885.68
31 Jul 2025,Performance Max,1,2110.93,62.328767,62.328767,13.600180000000002,4.582936917011392,2110.93
31 Jul 2025,Demand Gen,0,0,56.527145,null,3.927517,14.392590789549732,null
31 Jul 2025,Brand,0.064816,154.363192,75.20151100000001,1160.2306683534932,36.985192,2.0332870247097814,2381.5599851888423
31 Jul 2025,Other,0,0,0,null,0.5,0,null
30 Jul 2025,Generic,0,0,459.2693490000001,null,26.458472999999998,17.358119986743002,null
30 Jul 2025,Performance Max,0,0,62.763249,null,6.3740689999999995,9.846653526969979,null
30 Jul 2025,Demand Gen,0,0,33.53022,null,4.083103,8.211945669751657,null
30 Jul 2025,Brand,6,4481.009997,76.727287,12.787881166666667,38.180509,2.00959308845254,746.8349995
30 Jul 2025,Other,0,0,0,null,5.903846,0,null
29 Jul 2025,Generic,0,0,533.3318459999998,null,14.218487,37.50974671215016,null
29 Jul 2025,Performance Max,1,7267.31,60.164928,60.164928,4.332442,13.887070617448542,7267.31
29 Jul 2025,Brand,5,4285.200000000001,94.24253800000001,18.8485076,32.822213000000005,2.8713035894319496,857.0400000000002
29 Jul 2025,Demand Gen,0,0,34.73097,null,2.626858,13.221487419571215,null
29 Jul 2025,Other,0,0,0,null,2,0,null
28 Jul 2025,Generic,0,0,481.369064,null,22.289936,21.595802877137018,null
28 Jul 2025,Performance Max,0,0,65.719055,null,5.250002,12.51791046936744,null
28 Jul 2025,Demand Gen,0,0,32.756972,null,2.430649,13.476636075385628,null
28 Jul 2025,Brand,2.296951,5611.818364000001,91.65054800000001,39.900959141052645,15.029413,6.098079013465131,2443.1598079366954
28 Jul 2025,Other,0,0,0,null,0,null,null
27 Jul 2025,Generic,0,0,579.8194230000001,null,21.247288,27.289102637475434,null
27 Jul 2025,Performance Max,0,0,62.714741,null,8.458195,7.414671924683694,null
27 Jul 2025,Demand Gen,0,0,33.349566,null,0.455483,73.2180257001908,null
27 Jul 2025,Brand,1,1160.24,61.003814,61.003814,41.75,1.4611691976047905,1160.24
27 Jul 2025,Other,0,0,0,null,4.089034,0,null
26 Jul 2025,Generic,0.071428,56.440977,449.4469940000001,6292.3082544660365,14.486324000000002,31.02560691035214,790.1799994399954
26 Jul 2025,Performance Max,0,0,66.90337,null,7.582109,8.823847032534088,null
26 Jul 2025,Demand Gen,0,0,34.417097,null,0,null,null
26 Jul 2025,Brand,3.3571400000000002,3325.2948819999997,61.844519,18.42178729513812,22.931567,2.696916394767091,990.5142120972016
26 Jul 2025,Other,0.571432,451.534134,0,0,2,0,790.1799934200394
25 Jul 2025,Generic,1,1944.22,486.9148379999999,486.9148379999999,20.5,23.751943317073167,1944.22
25 Jul 2025,Performance Max,0,0,60.233928,null,10.25,5.876480780487805,null
25 Jul 2025,Demand Gen,0,0,34.115053,null,0.773075,44.12903405232352,null
25 Jul 2025,Brand,7.869027,9276.411909999999,107.05700399999999,13.604859152217928,32.25,3.3195970232558136,1178.8511985026864
25 Jul 2025,Other,1.16667,897.639934,0,0,0.226925,0,769.4034594186874
24 Jul 2025,Performance Max,1,2488.5,67.106948,67.106948,12.078501000000001,5.55590035551597,2488.5
24 Jul 2025,Generic,0.330657,677.205375,495.7466470000001,1499.277641181043,23.339617,21.240564787331348,2048.059998729802
24 Jul 2025,Demand Gen,0,0,38.829244,null,0.972032,39.94646678298657,null
24 Jul 2025,Brand,4.125771,8622.098559,88.302889,21.40276059917043,36.60985,2.411998109798319,2089.815105831128
24 Jul 2025,Other,1,869.84,0,0,0,null,869.84
23 Jul 2025,Generic,1,1118.82,510.87237899999997,510.87237899999997,15.24059,33.52051193556155,1118.82
23 Jul 2025,Performance Max,0,0,71.98703,null,12.083334,5.95754698165258,null
23 Jul 2025,Demand Gen,0,0,35.581418,null,1.689446,21.060997510426496,null
23 Jul 2025,Brand,1.1099109999999999,1554.339714,92.28391500000001,83.14532876960406,42.932252,2.1495242085134505,1400.418334443032
23 Jul 2025,Other,0,0,0,null,2.054378,0,null
22 Jul 2025,Generic,0,0,575.254072,null,15.242294000000001,37.74064927497133,null
22 Jul 2025,Performance Max,0,0,60.658318,null,7.697010000000001,7.880763829071288,null
22 Jul 2025,Brand,3,3842.7,133.489572,44.496524,37.089575,3.5991130122143487,1280.8999999999999
22 Jul 2025,Demand Gen,0,0,36.247133,null,3.396761,10.671087250471846,null
22 Jul 2025,Other,0,0,0,null,1.57436,0,null
21 Jul 2025,Generic,0,0,518.160758,null,18.134211,28.57365881537388,null
21 Jul 2025,Performance Max,0,0,72.748374,null,6.008615,12.107344870656549,null
21 Jul 2025,Demand Gen,0,0,33.851509,null,3.586739,9.437962728818572,null
21 Jul 2025,Brand,4.511256,4051.203741,95.27074999999999,21.11845348612448,36.271699,2.62658636420643,898.0212475195377
21 Jul 2025,Other,0,0,0,null,1.998736,0,null
20 Jul 2025,Generic,0,0,587.862013,null,19.056805999999998,30.84787728856557,null
20 Jul 2025,Performance Max,0,0,61.027011,null,6.380444,9.564696594782433,null
20 Jul 2025,Brand,4.535499000000001,6214.1433879999995,111.056691,24.486101970257295,41.562749999999994,2.6720246133857843,1370.1123929252324
20 Jul 2025,Demand Gen,0,0,36.20591,null,1,36.20591,null
20 Jul 2025,Other,0,0,0,null,3,0,null
19 Jul 2025,Generic,2,2128.54,597.502343,298.7511715,23.719609,25.190227334691734,1064.27
19 Jul 2025,Performance Max,0,0,68.052898,null,8,8.50661225,null
19 Jul 2025,Demand Gen,0,0,34.402492,null,1.883072,18.26934498521565,null
19 Jul 2025,Brand,1,1772.92,99.469014,99.469014,41.397318999999996,2.4027887892933357,1772.92
19 Jul 2025,Other,0,0,0,null,1,0,null
18 Jul 2025,Generic,0,0,543.705244,null,25.298686,21.491442045646163,null
18 Jul 2025,Performance Max,0,0,66.273245,null,10.552658,6.280241906825751,null
18 Jul 2025,Demand Gen,0,0,36.042404,null,1.792815,20.103805467937292,null
18 Jul 2025,Brand,4.5260750000000005,8112.938715,82.61689000000001,18.253539766795733,42.148656,1.9601310656263868,1792.488793270107
18 Jul 2025,Other,0,0,0,null,0.207185,0,null
17 Jul 2025,Generic,1,668.2,539.620015,539.620015,17.980211,30.011884454526143,668.2
17 Jul 2025,Performance Max,0,0,78.650731,null,10.375,7.58079334939759,null
17 Jul 2025,Demand Gen,0,0,36.30225,null,0,null,null
17 Jul 2025,Brand,4.690422,5341.782921,70.359073,15.000584808786927,30.644789000000003,2.295955537497745,1138.8704302086253
17 Jul 2025,Other,0,0,0,null,1,0,null
16 Jul 2025,Generic,0,0,528.391746,null,26.68262,19.80284342392164,null
16 Jul 2025,Performance Max,0,0,57.200043,null,8.5,6.729416823529412,null
16 Jul 2025,Demand Gen,0,0,40.877553,null,2.145337,19.05414067813122,null
16 Jul 2025,Brand,4.9919519999999995,8429.127976999998,106.1695,21.268133187178083,43.172043,2.459218805095696,1688.5434749773233
16 Jul 2025,Other,0.5,421.21,0,0,3.5,0,842.42
15 Jul 2025,Generic,1.497287,2808.8142589999998,625.138481,417.51413122534285,28.152687999999998,22.205285726180037,1875.935781850774
15 Jul 2025,Performance Max,0,0,64.969221,null,12.993046,5.000307164309278,null
15 Jul 2025,Brand,2.497284,4855.125594,135.41547,54.22509814662649,47.347312,2.8600455713304274,1944.162375604857
15 Jul 2025,Demand Gen,0,0,44.904798,null,3.779764,11.880317924611166,null
15 Jul 2025,Other,0,0,0,null,1.72719,0,null
14 Jul 2025,Generic,1,2918.62,660.305797,660.305797,33,20.009266575757575,2918.62
14 Jul 2025,Brand,4.107119,7358.991799,132.211535,32.190821595381095,35,3.7774724285714285,1791.7649327910879
14 Jul 2025,Performance Max,0,0,51.16704,null,10,5.116704,null
14 Jul 2025,Demand Gen,0,0,44.621528,null,1,44.621528,null
14 Jul 2025,Other,0,0,0,null,2,0,null
13 Jul 2025,Generic,1,4007.2,741.0387170000001,741.0387170000001,18.5,40.05614686486487,4007.2
13 Jul 2025,Brand,5,6492.760001,140.725599,28.145119799999996,45.01383,3.1262747249012137,1298.5520001999998
13 Jul 2025,Performance Max,1,2349.6,56.155578,56.155578,9.027619000000001,6.220419581287158,2349.6
13 Jul 2025,Demand Gen,0,0,45.041624,null,2.541449,17.722812458562025,null
13 Jul 2025,Other,0,0,0,null,0.917102,0,null
12 Jul 2025,Generic,1.5,1463.4899999999998,626.7127169999998,417.80847799999987,23.200767,27.012586135622147,975.6599999999999
12 Jul 2025,Performance Max,0.868449,712.564735,52.143705,60.04233409215739,10.5,4.966067142857143,820.5026835197001
12 Jul 2025,Demand Gen,0,0,46.454327,null,2,23.2271635,null
12 Jul 2025,Brand,4.929994000000001,8142.164361,102.680658,20.82774502362477,35.299233,2.9088637138376345,1651.556647127765
12 Jul 2025,Other,0,0,0,null,1,0,null
11 Jul 2025,Generic,1.251213,974.492081,561.080602,448.42932578226095,33.757762,16.620787894647755,778.8378805207427
11 Jul 2025,Brand,3,4578.789999,130.331168,43.443722666666666,36.744113,3.5469945348796417,1526.2633329999999
11 Jul 2025,Demand Gen,0,0,41.806653,null,3.400405,12.294609906761105,null
11 Jul 2025,Performance Max,1.242739,1293.148182,40.552206,32.63131357429034,10.43847,3.8848802554397337,1040.562967767166
11 Jul 2025,Other,0.209632,278.852486,0,0,4.65925,0,1330.1999980918943
10 Jul 2025,Generic,0.5,1020.36,492.18541200000004,984.3708240000001,26.988657000000003,18.236750794972863,2040.72
10 Jul 2025,Brand,2,1291.66,162.157539,81.0787695,37.5,4.32420104,645.83
10 Jul 2025,Performance Max,1.5,2522.52,52.977401,35.31826733333333,11,4.8161273636363635,1681.68
10 Jul 2025,Demand Gen,0,0,41.816663,null,3.511343,11.909022559174652,null
10 Jul 2025,Other,0,0,0,null,5,0,null
9 Jul 2025,Generic,0,0,541.415693,null,17.034146,31.78414069011737,null
9 Jul 2025,Brand,0.850595,923.695134,137.775441,161.97537135769667,44.00000000000001,3.131260022727272,1085.9399996473057
9 Jul 2025,Performance Max,1,5025.56,50.433273,50.433273,12,4.20277275,5025.56
9 Jul 2025,Demand Gen,0,0,47.324379,null,2.965854,15.956408845479244,null
9 Jul 2025,Other,0,0,0,null,1,0,null
8 Jul 2025,Generic,0,0,665.9228,null,15.833333,42.0582829907007,null
8 Jul 2025,Brand,6.156709,8637.893307,139.322088,22.629311861255747,39,3.572361230769231,1403.0049669393177
8 Jul 2025,Performance Max,0,0,51.844442,null,6.166667,8.407206356367224,null
8 Jul 2025,Demand Gen,0,0,42.75398,null,1,42.75398,null
8 Jul 2025,Other,0.998436,2237.215514,0,0,6,0,2240.7200000801254
7 Jul 2025,Generic,1,1426.43,694.1290590000001,694.1290590000001,21.5,32.28507251162791,1426.43
7 Jul 2025,Brand,4.115902,6096.1411880000005,122.995102,29.882903431617176,35,3.5141457714285713,1481.119129658578
7 Jul 2025,Demand Gen,0,0,55.001604,null,2.979257,18.461517082950547,null
7 Jul 2025,Performance Max,0.572106,840.904282,51.081256,89.28634903322113,5.0207429999999995,10.174043164527642,1469.8399981821549
7 Jul 2025,Other,0,0,0,null,0.5,0,null
6 Jul 2025,Generic,1,1812.17,653.646917,653.646917,29.728345999999995,21.98732876023443,1812.17
6 Jul 2025,Brand,2,1354.04,134.39400700000002,67.19700350000001,29.483235,4.5583195670353005,677.02
6 Jul 2025,Performance Max,0,0,53.704943,null,6.8300980000000004,7.862982785898533,null
6 Jul 2025,Demand Gen,0,0,50.490502,null,1.458321,34.62235132045688,null
6 Jul 2025,Other,0,0,0,null,1.5,0,null
5 Jul 2025,Generic,0.132154,92.272566,534.3233620000001,4043.187205835617,14.210636000000001,37.60024266331219,698.2200009080316
5 Jul 2025,Brand,3.939851,6425.303535999999,116.63296000000001,29.603393630875892,34.88031,3.3438051439336407,1630.849373745352
5 Jul 2025,Demand Gen,0.029494,28.593842,51.41372,1743.1925137316064,2.515862,20.435826766332973,969.4799620261748
5 Jul 2025,Performance Max,0,0,51.080867,null,4.393192,11.627278525500365,null
5 Jul 2025,Other,0,0,0,null,2,0,null
4 Jul 2025,Generic,0.056178,64.009774,495.42981000000015,8818.929296165761,23.74854,20.86148495865431,1139.4099825554486
4 Jul 2025,Brand,2.942662,5315.557241,116.75990099999999,39.67832561130024,37.228935,3.1362675564047153,1806.3770969958496
4 Jul 2025,Performance Max,0,0,49.303652,null,5,9.8607304,null
4 Jul 2025,Demand Gen,0,0,49.05099,null,3.523322,13.921801640610765,null
4 Jul 2025,Other,0,0,0,null,1.499203,0,null
3 Jul 2025,Generic,0,0,541.4190219999999,null,24.266328,22.311534814826533,null
3 Jul 2025,Brand,2.126246,4288.244409,124.636331,58.6180202102673,36.503186,3.4143959653275195,2016.8148036492485
3 Jul 2025,Demand Gen,0,0,54.635609,null,3.013596,18.12970583980069,null
3 Jul 2025,Performance Max,0,0,47.842765,null,9.21689,5.190770965043524,null
3 Jul 2025,Other,2.304065,2932.388787,0,0,1,0,1272.702283572729
2 Jul 2025,Generic,0,0,548.0899739999999,null,19.24138,28.484961785485236,null
2 Jul 2025,Brand,1.68354,3232.1580249999997,123.43461300000001,73.3184913931359,32.393715,3.810449434404174,1919.8581708780307
2 Jul 2025,Performance Max,0,0,53.101066,null,3.950558,13.441409036394353,null
2 Jul 2025,Demand Gen,0,0,51.162206,null,1,51.162206,null
2 Jul 2025,Other,0,0,0,null,2.4143470000000002,0,null
1 Jul 2025,Generic,0,0,484.7026589999999,null,20,24.235132949999997,null
1 Jul 2025,Brand,2.942468,4662.271257,117.683571,39.994851600765074,33,3.566168818181818,1584.4764520803626
1 Jul 2025,Performance Max,0,0,49.640865,null,7,7.091552142857142,null
1 Jul 2025,Demand Gen,0,0,49.55694,null,0,null,null
1 Jul 2025,Other,0,0,0,null,2,0,null
30 Jun 2025,Performance Max,0,0,45.203942,null,8.68524,5.204685420322294,null
30 Jun 2025,Brand,6.7518139999999995,9216.163799,104.29090599999999,15.446353528103707,24.639878000000003,4.232606427677928,1364.9907712208897
30 Jun 2025,Generic,1,972.34,486.172439,486.172439,21.674882,22.430223103406053,972.34
30 Jun 2025,Demand Gen,0,0,41.319294,null,1.5,27.546196,null
30 Jun 2025,Other,2.47812,3997.604273,0,0,1.5,0,1613.1600862750795
29 Jun 2025,Generic,0,0,524.6306780000002,null,26,20.178103000000007,null
29 Jun 2025,Brand,4,3886.0599999999995,113.128472,28.282118,26,4.351095076923077,971.5149999999999
29 Jun 2025,Demand Gen,0,0,48.212274,null,6,8.035379,null
29 Jun 2025,Performance Max,0,0,45.738166,null,6,7.623027666666666,null
29 Jun 2025,Other,0,0,0,null,2,0,null
28 Jun 2025,Generic,0.982471,3332.423734,488.98433400000005,497.7086692635203,14.953342,32.70067213068491,3391.879998493594
28 Jun 2025,Brand,4.017529,4797.406263,118.93606000000001,29.60428163679715,26,4.574463846153846,1194.1186393427404
28 Jun 2025,Demand Gen,0,0,46.593507,null,0,null,null
28 Jun 2025,Performance Max,1,2863.68,44.174148,44.174148,4.046658,10.916204927621758,2863.68
28 Jun 2025,Other,1,2372.789998,0,0,3,0,2372.789998
27 Jun 2025,Generic,0,0,501.11958500000003,null,28.581543999999997,17.53297809943368,null
27 Jun 2025,Brand,2.314613,3516.701483,110.79153400000001,47.86611584744405,18.512498,5.984688506110845,1519.3475034487406
27 Jun 2025,Demand Gen,0,0,48.800879,null,1,48.800879,null
27 Jun 2025,Performance Max,0,0,48.405852,null,3.905958,12.392824500417056,null
27 Jun 2025,Other,0,0,0,null,2,0,null
26 Jun 2025,Generic,1,824.34,688.628251,688.628251,27.711878000000002,24.84956995696935,824.34
26 Jun 2025,Brand,6.6137999999999995,9562.630834,124.35619400000002,18.802533188182288,42.158326,2.9497422169941,1445.86029725725
26 Jun 2025,Performance Max,0,0,53.34817,null,3.142857,16.974418498837206,null
26 Jun 2025,Demand Gen,0,0,46.300357,null,2.986939,15.500938251500951,null
26 Jun 2025,Other,0,0,0,null,1,0,null
25 Jun 2025,Generic,0.084476,277.76637900000003,547.6404550000001,6482.793396941144,35.933333,15.240458072731526,3288.1099839007534
25 Jun 2025,Brand,2.837724,2987.3810759999997,113.299655,39.92624194601025,32.333332999999996,3.504113077361991,1052.7384185354176
25 Jun 2025,Demand Gen,0,0,49.977819,null,3,16.659273,null
25 Jun 2025,Performance Max,0.96149,1695.568384,44.230082,46.00160376082955,7.733334,5.719406662120115,1763.479998751937
25 Jun 2025,Other,0,0,0,null,3,0,null
24 Jun 2025,Generic,0,0,511.3407519999999,null,23.2,22.04054965517241,null
24 Jun 2025,Brand,2.991314,3648.679661,112.04312200000001,37.45615538856837,24,4.668463416666667,1219.7581601262857
24 Jun 2025,Performance Max,0,0,50.741581,null,11.8,4.300133983050847,null
24 Jun 2025,Demand Gen,0,0,49.71278,null,2,24.85639,null
24 Jun 2025,Other,0,0,0,null,2,0,null
23 Jun 2025,Generic,0,0,506.48798099999993,null,18.216431,27.803908515339803,null
23 Jun 2025,Brand,5.854769,14116.935674,124.427722,21.252370845032484,38.567138,3.2262627836164564,2411.1857656553143
23 Jun 2025,Demand Gen,0,0,48.235216,null,1,48.235216,null
23 Jun 2025,Performance Max,0,0,47.988816,null,14.216431,3.3755881486710693,null
23 Jun 2025,Other,0.826842,1508.259023,0,0,3,0,1824.1199926950978
22 Jun 2025,Generic,1,2468.37,694.1368440000003,694.1368440000003,23.170827,29.95736164272429,2468.37
22 Jun 2025,Brand,1.315325,2801.248241,123.954334,94.23856005169824,29.829173,4.155473368302903,2129.7004474179384
22 Jun 2025,Performance Max,0,0,49.834368,null,6.852925,7.271985028290839,null
22 Jun 2025,Demand Gen,0,0,49.06878,null,0,null,null
22 Jun 2025,Other,1,1414.5,0,0,3.147075,0,1414.5
21 Jun 2025,Generic,2,755,632.703346,316.351673,27.475056000000002,23.02828230814161,377.5
21 Jun 2025,Brand,2.993843,6527.9431349999995,119.35325,39.86623547059749,23.262147,5.130792527448133,2180.456067669547
21 Jun 2025,Performance Max,1,563.04,55.752819,55.752819,5.262797,10.593762024262004,563.04
21 Jun 2025,Demand Gen,0,0,50.117962,null,3,16.705987333333333,null
21 Jun 2025,Other,0,0,0,null,1,0,null
20 Jun 2025,Generic,0.270234,109.601505,558.028625,2064.983033223059,11.5,48.52422826086957,405.5799973356425
20 Jun 2025,Brand,6.027017,10614.23791,123.248494,20.44933571615942,43,2.866244046511628,1761.109668348372
20 Jun 2025,Demand Gen,0,0,50.802085,null,1,50.802085,null
20 Jun 2025,Performance Max,0,0,42.939953,null,4.5,9.542211777777778,null
20 Jun 2025,Other,1,1154.339999,0,0,0,null,1154.339999
19 Jun 2025,Generic,0.822246,4758.6665,650.346315,790.9388613626579,14.004762,46.437512825994474,5787.399999513527
19 Jun 2025,Brand,1.22001,1909.0130459999998,117.099392,95.9823214563815,27.034195,4.3315287176111585,1564.751965967492
19 Jun 2025,Demand Gen,0.052853,38.692094,50.05298,947.0224963578227,3.240109,15.447930918373425,732.0699676461128
19 Jun 2025,Performance Max,0.736071,538.855497,49.457133,67.19070986358652,12.620535,3.9187826031146855,732.0700000407569
19 Jun 2025,Other,0,0,0,null,3.100399,0,null
18 Jun 2025,Brand,2,2558.82,126.629917,63.3149585,33.070992000000004,3.8290329180328184,1279.41
18 Jun 2025,Generic,0.928659,639.660319,630.3982959999998,678.8264540590247,21.995354,28.660520580846296,688.7999997846356
18 Jun 2025,Performance Max,1,1557.3,50.343269,50.343269,11.290402,4.458943888800416,1557.3
18 Jun 2025,Demand Gen,0,0,49.23063,null,0.494873,99.48134167756172,null
18 Jun 2025,Other,0,0,0,null,1.148379,0,null
17 Jun 2025,Generic,0,0,435.31830900000006,null,7.027395,61.94590015219011,null
